Command line
Loss = 7.9666e-01, PNorm = 43.1736, GNorm = 2.1487, lr_0 = 1.8445e-04
Loss = 7.8760e-01, PNorm = 43.1941, GNorm = 0.8601, lr_0 = 1.8482e-04
Loss = 8.9637e-01, PNorm = 43.2103, GNorm = 2.0895, lr_0 = 1.8518e-04
Loss = 8.2394e-01, PNorm = 43.2346, GNorm = 0.8274, lr_0 = 1.8555e-04
Loss = 9.9165e-01, PNorm = 43.2509, GNorm = 2.3538, lr_0 = 1.8592e-04
Loss = 8.0637e-01, PNorm = 43.2778, GNorm = 0.7683, lr_0 = 1.8629e-04
Loss = 8.2728e-01, PNorm = 43.3016, GNorm = 1.2880, lr_0 = 1.8665e-04
Loss = 8.5093e-01, PNorm = 43.3307, GNorm = 0.9982, lr_0 = 1.8702e-04
Loss = 9.2711e-01, PNorm = 43.3618, GNorm = 1.8018, lr_0 = 1.8739e-04
Loss = 8.9379e-01, PNorm = 43.3954, GNorm = 1.9698, lr_0 = 1.8775e-04
Loss = 8.0090e-01, PNorm = 43.4273, GNorm = 2.4053, lr_0 = 1.8812e-04
Loss = 8.8354e-01, PNorm = 43.4629, GNorm = 0.9583, lr_0 = 1.8849e-04
Loss = 8.7133e-01, PNorm = 43.5015, GNorm = 0.9318, lr_0 = 1.8885e-04
Loss = 8.6237e-01, PNorm = 43.5338, GNorm = 1.2386, lr_0 = 1.8922e-04
Loss = 7.4480e-01, PNorm = 43.5714, GNorm = 1.1111, lr_0 = 1.8959e-04
Loss = 8.4118e-01, PNorm = 43.5948, GNorm = 2.1321, lr_0 = 1.8996e-04
Loss = 8.5451e-01, PNorm = 43.6263, GNorm = 0.7239, lr_0 = 1.9032e-04
Loss = 8.5909e-01, PNorm = 43.6603, GNorm = 1.0471, lr_0 = 1.9069e-04
Loss = 9.0788e-01, PNorm = 43.6894, GNorm = 0.9805, lr_0 = 1.9106e-04
Loss = 8.2457e-01, PNorm = 43.7188, GNorm = 1.9633, lr_0 = 1.9142e-04
Loss = 7.3853e-01, PNorm = 43.7444, GNorm = 0.8702, lr_0 = 1.9179e-04
Loss = 9.4076e-01, PNorm = 43.7756, GNorm = 2.2705, lr_0 = 1.9216e-04
Loss = 8.8491e-01, PNorm = 43.8210, GNorm = 0.9817, lr_0 = 1.9253e-04
Loss = 7.4616e-01, PNorm = 43.8554, GNorm = 0.9956, lr_0 = 1.9289e-04
Loss = 8.0644e-01, PNorm = 43.8867, GNorm = 1.7227, lr_0 = 1.9326e-04
Loss = 9.6312e-01, PNorm = 43.9192, GNorm = 1.6456, lr_0 = 1.9363e-04
Loss = 8.7506e-01, PNorm = 43.9601, GNorm = 3.8965, lr_0 = 1.9399e-04
Loss = 8.7929e-01, PNorm = 43.9970, GNorm = 1.3257, lr_0 = 1.9436e-04
Loss = 7.6614e-01, PNorm = 44.0465, GNorm = 1.0011, lr_0 = 1.9473e-04
Loss = 7.7815e-01, PNorm = 44.0767, GNorm = 0.9370, lr_0 = 1.9509e-04
Loss = 8.9418e-01, PNorm = 44.1069, GNorm = 0.8598, lr_0 = 1.9546e-04
Loss = 8.9942e-01, PNorm = 44.1378, GNorm = 2.0976, lr_0 = 1.9583e-04
Loss = 8.0470e-01, PNorm = 44.1888, GNorm = 1.0944, lr_0 = 1.9620e-04
Loss = 9.1307e-01, PNorm = 44.2373, GNorm = 1.6357, lr_0 = 1.9656e-04
Loss = 1.0082e+00, PNorm = 44.2839, GNorm = 2.3888, lr_0 = 1.9693e-04
Loss = 7.7641e-01, PNorm = 44.3375, GNorm = 1.2665, lr_0 = 1.9730e-04
Loss = 7.3090e-01, PNorm = 44.3746, GNorm = 1.2739, lr_0 = 1.9766e-04
Loss = 7.8069e-01, PNorm = 44.4093, GNorm = 1.8357, lr_0 = 1.9803e-04
Loss = 7.2095e-01, PNorm = 44.4424, GNorm = 1.7099, lr_0 = 1.9840e-04
Loss = 9.2612e-01, PNorm = 44.4711, GNorm = 1.5823, lr_0 = 1.9876e-04
Loss = 7.2543e-01, PNorm = 44.5101, GNorm = 0.7597, lr_0 = 1.9913e-04
Loss = 8.9102e-01, PNorm = 44.5431, GNorm = 1.3721, lr_0 = 1.9950e-04
Loss = 9.7238e-01, PNorm = 44.5914, GNorm = 1.0805, lr_0 = 1.9987e-04
Loss = 9.6016e-01, PNorm = 44.6440, GNorm = 1.0498, lr_0 = 2.0023e-04
Loss = 8.3532e-01, PNorm = 44.7090, GNorm = 0.7479, lr_0 = 2.0060e-04
Loss = 9.4128e-01, PNorm = 44.7541, GNorm = 0.8612, lr_0 = 2.0097e-04
Loss = 8.6159e-01, PNorm = 44.8084, GNorm = 0.8376, lr_0 = 2.0133e-04
Loss = 9.2487e-01, PNorm = 44.8556, GNorm = 1.5393, lr_0 = 2.0170e-04
Loss = 9.2373e-01, PNorm = 44.9225, GNorm = 1.2207, lr_0 = 2.0207e-04
Loss = 6.6017e-01, PNorm = 44.9814, GNorm = 0.9511, lr_0 = 2.0243e-04
Loss = 7.6377e-01, PNorm = 45.0218, GNorm = 1.4666, lr_0 = 2.0280e-04
Loss = 8.6125e-01, PNorm = 45.0720, GNorm = 1.1224, lr_0 = 2.0317e-04
Loss = 8.2181e-01, PNorm = 45.1180, GNorm = 2.3574, lr_0 = 2.0354e-04
Loss = 9.4507e-01, PNorm = 45.1688, GNorm = 2.1789, lr_0 = 2.0390e-04
Loss = 8.2769e-01, PNorm = 45.2388, GNorm = 0.6394, lr_0 = 2.0427e-04
Loss = 8.3340e-01, PNorm = 45.2839, GNorm = 1.1427, lr_0 = 2.0464e-04
Loss = 8.7598e-01, PNorm = 45.3421, GNorm = 0.9277, lr_0 = 2.0500e-04
Loss = 9.6900e-01, PNorm = 45.3914, GNorm = 1.4778, lr_0 = 2.0537e-04
Loss = 8.7521e-01, PNorm = 45.4493, GNorm = 1.2048, lr_0 = 2.0574e-04
Loss = 8.2999e-01, PNorm = 45.4946, GNorm = 0.8463, lr_0 = 2.0610e-04
Loss = 6.7902e-01, PNorm = 45.5407, GNorm = 2.0158, lr_0 = 2.0647e-04
Loss = 8.1090e-01, PNorm = 45.5760, GNorm = 1.7976, lr_0 = 2.0684e-04
Loss = 9.1596e-01, PNorm = 45.6106, GNorm = 1.1653, lr_0 = 2.0721e-04
Loss = 7.5221e-01, PNorm = 45.6488, GNorm = 3.7229, lr_0 = 2.0757e-04
Loss = 8.9187e-01, PNorm = 45.6931, GNorm = 2.4389, lr_0 = 2.0794e-04
Loss = 7.2581e-01, PNorm = 45.7402, GNorm = 1.1147, lr_0 = 2.0831e-04
Loss = 6.4655e-01, PNorm = 45.7621, GNorm = 1.4650, lr_0 = 2.0867e-04
Loss = 8.2639e-01, PNorm = 45.7881, GNorm = 1.0503, lr_0 = 2.0904e-04
Loss = 8.2696e-01, PNorm = 45.8203, GNorm = 0.7683, lr_0 = 2.0941e-04
Loss = 7.0883e-01, PNorm = 45.8542, GNorm = 0.8945, lr_0 = 2.0977e-04
Loss = 9.5301e-01, PNorm = 45.8788, GNorm = 1.3430, lr_0 = 2.1014e-04
Loss = 9.1089e-01, PNorm = 45.9303, GNorm = 1.1035, lr_0 = 2.1051e-04
Loss = 1.0263e+00, PNorm = 45.9830, GNorm = 1.7089, lr_0 = 2.1088e-04
Loss = 8.6234e-01, PNorm = 46.0426, GNorm = 0.9853, lr_0 = 2.1124e-04
Loss = 7.8684e-01, PNorm = 46.0914, GNorm = 1.4044, lr_0 = 2.1161e-04
Loss = 1.0087e+00, PNorm = 46.1271, GNorm = 0.7695, lr_0 = 2.1198e-04
Loss = 9.7781e-01, PNorm = 46.1906, GNorm = 1.3550, lr_0 = 2.1234e-04
Loss = 8.8647e-01, PNorm = 46.2598, GNorm = 1.1940, lr_0 = 2.1271e-04
Loss = 8.4205e-01, PNorm = 46.3254, GNorm = 0.8026, lr_0 = 2.1308e-04
Loss = 8.9406e-01, PNorm = 46.3850, GNorm = 1.1160, lr_0 = 2.1345e-04
Loss = 6.9934e-01, PNorm = 46.4480, GNorm = 1.1492, lr_0 = 2.1381e-04
Loss = 8.8901e-01, PNorm = 46.4928, GNorm = 1.6279, lr_0 = 2.1418e-04
Loss = 8.4254e-01, PNorm = 46.5670, GNorm = 1.4675, lr_0 = 2.1455e-04
Loss = 8.7212e-01, PNorm = 46.6329, GNorm = 2.6679, lr_0 = 2.1491e-04
Loss = 9.4370e-01, PNorm = 46.7122, GNorm = 1.2093, lr_0 = 2.1528e-04
Loss = 7.7316e-01, PNorm = 46.7957, GNorm = 2.0181, lr_0 = 2.1565e-04
Loss = 9.1263e-01, PNorm = 46.8468, GNorm = 1.9489, lr_0 = 2.1601e-04
Loss = 7.5313e-01, PNorm = 46.9243, GNorm = 2.8702, lr_0 = 2.1638e-04
Loss = 9.2169e-01, PNorm = 46.9616, GNorm = 1.3228, lr_0 = 2.1675e-04
Loss = 8.4025e-01, PNorm = 47.0283, GNorm = 0.7766, lr_0 = 2.1712e-04
Loss = 9.3534e-01, PNorm = 47.0791, GNorm = 0.9667, lr_0 = 2.1748e-04
Loss = 8.9061e-01, PNorm = 47.1413, GNorm = 1.1231, lr_0 = 2.1785e-04
Loss = 1.0124e+00, PNorm = 47.1848, GNorm = 0.9917, lr_0 = 2.1822e-04
Loss = 8.4976e-01, PNorm = 47.2525, GNorm = 0.8374, lr_0 = 2.1858e-04
Loss = 7.5185e-01, PNorm = 47.3073, GNorm = 0.7057, lr_0 = 2.1895e-04
Loss = 7.8034e-01, PNorm = 47.3545, GNorm = 0.8689, lr_0 = 2.1932e-04
Loss = 7.8723e-01, PNorm = 47.4058, GNorm = 1.7125, lr_0 = 2.1968e-04
Loss = 7.3049e-01, PNorm = 47.4495, GNorm = 2.0746, lr_0 = 2.2005e-04
Loss = 7.5695e-01, PNorm = 47.4848, GNorm = 1.4366, lr_0 = 2.2042e-04
Loss = 8.9038e-01, PNorm = 47.5347, GNorm = 1.6718, lr_0 = 2.2079e-04
Loss = 8.0892e-01, PNorm = 47.5952, GNorm = 1.0413, lr_0 = 2.2115e-04
Loss = 9.3617e-01, PNorm = 47.6328, GNorm = 0.9951, lr_0 = 2.2152e-04
Loss = 1.0147e+00, PNorm = 47.7030, GNorm = 1.2713, lr_0 = 2.2189e-04
Loss = 8.7023e-01, PNorm = 47.7793, GNorm = 0.8146, lr_0 = 2.2225e-04
Loss = 8.7918e-01, PNorm = 47.8367, GNorm = 1.3569, lr_0 = 2.2262e-04
Loss = 8.3273e-01, PNorm = 47.8970, GNorm = 0.9968, lr_0 = 2.2299e-04
Loss = 9.5993e-01, PNorm = 47.9437, GNorm = 0.9140, lr_0 = 2.2335e-04
Loss = 8.3091e-01, PNorm = 48.0148, GNorm = 1.2583, lr_0 = 2.2372e-04
Loss = 7.6295e-01, PNorm = 48.0774, GNorm = 0.9528, lr_0 = 2.2409e-04
Loss = 6.9918e-01, PNorm = 48.1261, GNorm = 1.4287, lr_0 = 2.2446e-04
Loss = 9.3533e-01, PNorm = 48.1733, GNorm = 2.0186, lr_0 = 2.2482e-04
Loss = 8.4849e-01, PNorm = 48.2493, GNorm = 0.8856, lr_0 = 2.2519e-04
Loss = 8.5315e-01, PNorm = 48.3080, GNorm = 0.9046, lr_0 = 2.2556e-04
Loss = 8.4721e-01, PNorm = 48.3817, GNorm = 1.3407, lr_0 = 2.2592e-04
Loss = 7.9217e-01, PNorm = 48.4472, GNorm = 0.6436, lr_0 = 2.2629e-04
Loss = 7.5506e-01, PNorm = 48.5105, GNorm = 0.9785, lr_0 = 2.2666e-04
Loss = 7.9020e-01, PNorm = 48.5687, GNorm = 2.0634, lr_0 = 2.2702e-04
Loss = 8.3040e-01, PNorm = 48.6192, GNorm = 0.9602, lr_0 = 2.2739e-04
Loss = 7.2554e-01, PNorm = 48.6670, GNorm = 0.8310, lr_0 = 2.2776e-04
Loss = 7.1925e-01, PNorm = 48.7067, GNorm = 2.2015, lr_0 = 2.2813e-04
Loss = 8.4224e-01, PNorm = 48.7431, GNorm = 0.9175, lr_0 = 2.2849e-04
Loss = 7.8909e-01, PNorm = 48.8097, GNorm = 0.9624, lr_0 = 2.2886e-04
Loss = 8.4093e-01, PNorm = 48.8670, GNorm = 1.4190, lr_0 = 2.2923e-04
Loss = 7.8389e-01, PNorm = 48.9188, GNorm = 1.1780, lr_0 = 2.2959e-04
Loss = 7.7473e-01, PNorm = 48.9561, GNorm = 2.1729, lr_0 = 2.2996e-04
Loss = 9.2672e-01, PNorm = 49.0058, GNorm = 1.4833, lr_0 = 2.3033e-04
Loss = 7.3693e-01, PNorm = 49.0700, GNorm = 0.9194, lr_0 = 2.3069e-04
Loss = 7.9229e-01, PNorm = 49.1202, GNorm = 1.5287, lr_0 = 2.3106e-04
Loss = 8.0357e-01, PNorm = 49.1740, GNorm = 0.9452, lr_0 = 2.3143e-04
Loss = 7.6304e-01, PNorm = 49.2447, GNorm = 0.9802, lr_0 = 2.3180e-04
Loss = 8.6859e-01, PNorm = 49.2918, GNorm = 0.9526, lr_0 = 2.3216e-04
Loss = 7.2155e-01, PNorm = 49.3534, GNorm = 1.1486, lr_0 = 2.3253e-04
Loss = 7.7311e-01, PNorm = 49.3928, GNorm = 0.9511, lr_0 = 2.3290e-04
Loss = 7.7828e-01, PNorm = 49.4421, GNorm = 0.8332, lr_0 = 2.3326e-04
Loss = 9.1490e-01, PNorm = 49.4852, GNorm = 0.8701, lr_0 = 2.3363e-04
Loss = 7.7790e-01, PNorm = 49.5403, GNorm = 1.6187, lr_0 = 2.3400e-04
Loss = 8.3464e-01, PNorm = 49.5911, GNorm = 1.4517, lr_0 = 2.3437e-04
Loss = 7.3928e-01, PNorm = 49.6467, GNorm = 0.8714, lr_0 = 2.3473e-04
Loss = 8.2337e-01, PNorm = 49.7031, GNorm = 1.2813, lr_0 = 2.3510e-04
Loss = 8.5867e-01, PNorm = 49.7654, GNorm = 1.0728, lr_0 = 2.3547e-04
Loss = 6.9619e-01, PNorm = 49.8323, GNorm = 1.2283, lr_0 = 2.3583e-04
Loss = 9.2697e-01, PNorm = 49.8717, GNorm = 1.6696, lr_0 = 2.3620e-04
Loss = 8.5313e-01, PNorm = 49.9576, GNorm = 1.2976, lr_0 = 2.3657e-04
Loss = 7.0099e-01, PNorm = 50.0202, GNorm = 1.0618, lr_0 = 2.3693e-04
Loss = 8.8064e-01, PNorm = 50.0639, GNorm = 2.4370, lr_0 = 2.3730e-04
Loss = 9.3513e-01, PNorm = 50.1148, GNorm = 1.6007, lr_0 = 2.3767e-04
Loss = 6.5244e-01, PNorm = 50.1513, GNorm = 1.7359, lr_0 = 2.3804e-04
Loss = 7.9757e-01, PNorm = 50.1815, GNorm = 1.0000, lr_0 = 2.3840e-04
Loss = 7.5734e-01, PNorm = 50.2334, GNorm = 1.1858, lr_0 = 2.3877e-04
Loss = 9.2068e-01, PNorm = 50.3008, GNorm = 1.0106, lr_0 = 2.3914e-04
Loss = 9.5258e-01, PNorm = 50.3719, GNorm = 0.9063, lr_0 = 2.3950e-04
Loss = 7.9974e-01, PNorm = 50.4379, GNorm = 0.8558, lr_0 = 2.3987e-04
Loss = 8.4264e-01, PNorm = 50.4967, GNorm = 1.8682, lr_0 = 2.4024e-04
Loss = 7.6919e-01, PNorm = 50.5438, GNorm = 0.9933, lr_0 = 2.4060e-04
Loss = 8.2918e-01, PNorm = 50.5869, GNorm = 0.6219, lr_0 = 2.4097e-04
Loss = 7.7260e-01, PNorm = 50.6312, GNorm = 1.0006, lr_0 = 2.4134e-04
Loss = 8.1911e-01, PNorm = 50.6931, GNorm = 1.0932, lr_0 = 2.4171e-04
Loss = 7.8783e-01, PNorm = 50.7556, GNorm = 0.7689, lr_0 = 2.4207e-04
Loss = 8.1058e-01, PNorm = 50.8145, GNorm = 1.2105, lr_0 = 2.4244e-04
Loss = 8.3562e-01, PNorm = 50.8689, GNorm = 2.2566, lr_0 = 2.4281e-04
Loss = 9.1192e-01, PNorm = 50.9168, GNorm = 1.3280, lr_0 = 2.4317e-04
Loss = 7.7245e-01, PNorm = 50.9717, GNorm = 1.6515, lr_0 = 2.4354e-04
Loss = 8.7076e-01, PNorm = 51.0082, GNorm = 1.6924, lr_0 = 2.4391e-04
Loss = 8.3291e-01, PNorm = 51.0683, GNorm = 1.7619, lr_0 = 2.4427e-04
Loss = 8.0086e-01, PNorm = 51.1433, GNorm = 0.8865, lr_0 = 2.4464e-04
Loss = 7.2331e-01, PNorm = 51.2044, GNorm = 1.0078, lr_0 = 2.4501e-04
Loss = 8.8469e-01, PNorm = 51.2541, GNorm = 0.8319, lr_0 = 2.4538e-04
Loss = 9.1003e-01, PNorm = 51.2992, GNorm = 1.0969, lr_0 = 2.4574e-04
Loss = 7.6399e-01, PNorm = 51.3357, GNorm = 1.4553, lr_0 = 2.4611e-04
Loss = 8.5603e-01, PNorm = 51.3784, GNorm = 1.1676, lr_0 = 2.4648e-04
Loss = 8.9308e-01, PNorm = 51.4461, GNorm = 3.3459, lr_0 = 2.4684e-04
Loss = 7.5779e-01, PNorm = 51.5041, GNorm = 1.0779, lr_0 = 2.4721e-04
Loss = 7.5614e-01, PNorm = 51.5580, GNorm = 0.9489, lr_0 = 2.4758e-04
Loss = 8.0735e-01, PNorm = 51.5975, GNorm = 1.2683, lr_0 = 2.4794e-04
Loss = 9.5122e-01, PNorm = 51.6407, GNorm = 0.8005, lr_0 = 2.4831e-04
Loss = 8.0319e-01, PNorm = 51.6905, GNorm = 1.1557, lr_0 = 2.4868e-04
Loss = 8.6343e-01, PNorm = 51.7366, GNorm = 0.8230, lr_0 = 2.4905e-04
Loss = 8.3996e-01, PNorm = 51.8045, GNorm = 1.2354, lr_0 = 2.4941e-04
Loss = 8.8521e-01, PNorm = 51.8496, GNorm = 1.1212, lr_0 = 2.4978e-04
Loss = 9.4207e-01, PNorm = 51.8955, GNorm = 1.4152, lr_0 = 2.5015e-04
Loss = 8.7933e-01, PNorm = 51.9783, GNorm = 1.7519, lr_0 = 2.5051e-04
Loss = 8.4342e-01, PNorm = 52.0321, GNorm = 1.2443, lr_0 = 2.5088e-04
Loss = 8.7534e-01, PNorm = 52.0919, GNorm = 0.6878, lr_0 = 2.5125e-04
Loss = 7.6518e-01, PNorm = 52.1457, GNorm = 0.8326, lr_0 = 2.5161e-04
Loss = 8.0774e-01, PNorm = 52.2143, GNorm = 0.8347, lr_0 = 2.5198e-04
Loss = 7.8061e-01, PNorm = 52.2809, GNorm = 0.8446, lr_0 = 2.5235e-04
Loss = 7.5440e-01, PNorm = 52.3218, GNorm = 1.0430, lr_0 = 2.5272e-04
Loss = 8.1125e-01, PNorm = 52.3598, GNorm = 1.1381, lr_0 = 2.5308e-04
Loss = 9.0008e-01, PNorm = 52.4004, GNorm = 1.1815, lr_0 = 2.5345e-04
Loss = 7.7721e-01, PNorm = 52.4485, GNorm = 0.8116, lr_0 = 2.5382e-04
Loss = 8.0191e-01, PNorm = 52.4844, GNorm = 0.8061, lr_0 = 2.5418e-04
Loss = 7.3610e-01, PNorm = 52.5209, GNorm = 1.2115, lr_0 = 2.5455e-04
Loss = 8.2267e-01, PNorm = 52.5491, GNorm = 1.8349, lr_0 = 2.5492e-04
Loss = 1.0118e+00, PNorm = 52.6016, GNorm = 1.0456, lr_0 = 2.5529e-04
Loss = 7.6512e-01, PNorm = 52.6630, GNorm = 1.1297, lr_0 = 2.5565e-04
Loss = 8.4593e-01, PNorm = 52.7150, GNorm = 1.1894, lr_0 = 2.5602e-04
Loss = 7.4644e-01, PNorm = 52.7828, GNorm = 0.9324, lr_0 = 2.5639e-04
Loss = 8.2457e-01, PNorm = 52.8566, GNorm = 0.5511, lr_0 = 2.5675e-04
Loss = 8.3499e-01, PNorm = 52.9312, GNorm = 1.4290, lr_0 = 2.5712e-04
Loss = 8.0635e-01, PNorm = 53.0064, GNorm = 1.1714, lr_0 = 2.5749e-04
Loss = 7.9900e-01, PNorm = 53.0689, GNorm = 1.0289, lr_0 = 2.5785e-04
Loss = 9.7431e-01, PNorm = 53.1458, GNorm = 1.7956, lr_0 = 2.5822e-04
Loss = 8.6952e-01, PNorm = 53.2257, GNorm = 1.1235, lr_0 = 2.5859e-04
Loss = 7.9403e-01, PNorm = 53.2830, GNorm = 1.1835, lr_0 = 2.5896e-04
Loss = 6.9014e-01, PNorm = 53.3337, GNorm = 1.2967, lr_0 = 2.5932e-04
Loss = 7.2431e-01, PNorm = 53.3867, GNorm = 0.9340, lr_0 = 2.5969e-04
Loss = 8.2814e-01, PNorm = 53.4406, GNorm = 1.2417, lr_0 = 2.6006e-04
Loss = 8.9815e-01, PNorm = 53.5094, GNorm = 0.7648, lr_0 = 2.6042e-04
Loss = 8.2471e-01, PNorm = 53.5898, GNorm = 1.0455, lr_0 = 2.6079e-04
Loss = 8.2940e-01, PNorm = 53.6824, GNorm = 0.9375, lr_0 = 2.6116e-04
Loss = 8.4826e-01, PNorm = 53.7883, GNorm = 0.6144, lr_0 = 2.6152e-04
Loss = 8.4946e-01, PNorm = 53.8690, GNorm = 0.8106, lr_0 = 2.6189e-04
Loss = 7.1602e-01, PNorm = 53.9270, GNorm = 0.8952, lr_0 = 2.6226e-04
Loss = 7.7612e-01, PNorm = 53.9636, GNorm = 1.0275, lr_0 = 2.6263e-04
Loss = 8.4176e-01, PNorm = 54.0087, GNorm = 1.0054, lr_0 = 2.6299e-04
Loss = 8.4417e-01, PNorm = 54.0625, GNorm = 0.6427, lr_0 = 2.6336e-04
Loss = 9.2028e-01, PNorm = 54.1199, GNorm = 0.8303, lr_0 = 2.6373e-04
Loss = 7.9454e-01, PNorm = 54.2145, GNorm = 1.2423, lr_0 = 2.6409e-04
Loss = 9.5260e-01, PNorm = 54.2918, GNorm = 1.1961, lr_0 = 2.6446e-04
Loss = 9.2556e-01, PNorm = 54.4216, GNorm = 1.6556, lr_0 = 2.6483e-04
Loss = 9.3567e-01, PNorm = 54.5407, GNorm = 1.2800, lr_0 = 2.6519e-04
Loss = 8.0106e-01, PNorm = 54.6372, GNorm = 1.0388, lr_0 = 2.6556e-04
Loss = 8.6765e-01, PNorm = 54.7204, GNorm = 1.2919, lr_0 = 2.6593e-04
Loss = 6.2664e-01, PNorm = 54.7798, GNorm = 0.9822, lr_0 = 2.6630e-04
Loss = 7.2019e-01, PNorm = 54.8229, GNorm = 0.9045, lr_0 = 2.6666e-04
Loss = 8.0009e-01, PNorm = 54.8791, GNorm = 0.8400, lr_0 = 2.6703e-04
Loss = 7.1946e-01, PNorm = 54.9338, GNorm = 0.9896, lr_0 = 2.6740e-04
Loss = 6.8279e-01, PNorm = 54.9752, GNorm = 0.9822, lr_0 = 2.6776e-04
Loss = 9.3851e-01, PNorm = 55.0130, GNorm = 0.7608, lr_0 = 2.6813e-04
Loss = 7.2824e-01, PNorm = 55.1025, GNorm = 0.7716, lr_0 = 2.6850e-04
Loss = 9.2050e-01, PNorm = 55.1600, GNorm = 0.7138, lr_0 = 2.6886e-04
Loss = 8.1008e-01, PNorm = 55.2431, GNorm = 0.8685, lr_0 = 2.6923e-04
Loss = 7.6662e-01, PNorm = 55.3117, GNorm = 0.7525, lr_0 = 2.6960e-04
Loss = 9.0260e-01, PNorm = 55.3865, GNorm = 1.4380, lr_0 = 2.6997e-04
Loss = 9.7467e-01, PNorm = 55.4613, GNorm = 1.5554, lr_0 = 2.7033e-04
Loss = 7.5787e-01, PNorm = 55.5315, GNorm = 0.9864, lr_0 = 2.7070e-04
Loss = 8.5748e-01, PNorm = 55.6071, GNorm = 0.7047, lr_0 = 2.7107e-04
Loss = 9.2536e-01, PNorm = 55.7048, GNorm = 1.2493, lr_0 = 2.7143e-04
Loss = 7.8261e-01, PNorm = 55.7968, GNorm = 0.9255, lr_0 = 2.7180e-04
Loss = 8.1971e-01, PNorm = 55.8650, GNorm = 0.8901, lr_0 = 2.7217e-04
Loss = 8.3055e-01, PNorm = 55.9421, GNorm = 1.1999, lr_0 = 2.7253e-04
Loss = 9.5490e-01, PNorm = 56.0138, GNorm = 2.3291, lr_0 = 2.7290e-04
Loss = 8.3444e-01, PNorm = 56.1340, GNorm = 0.9391, lr_0 = 2.7327e-04
Loss = 7.4616e-01, PNorm = 56.2332, GNorm = 0.5634, lr_0 = 2.7364e-04
Loss = 7.5910e-01, PNorm = 56.2905, GNorm = 1.2794, lr_0 = 2.7400e-04
Loss = 9.9097e-01, PNorm = 56.3376, GNorm = 1.0877, lr_0 = 2.7437e-04
Loss = 6.6125e-01, PNorm = 56.3982, GNorm = 2.0395, lr_0 = 2.7474e-04
Loss = 7.7017e-01, PNorm = 56.4351, GNorm = 1.3047, lr_0 = 2.7510e-04
Loss = 9.0315e-01, PNorm = 56.5186, GNorm = 0.6030, lr_0 = 2.7547e-04
Loss = 7.2341e-01, PNorm = 56.6111, GNorm = 1.8248, lr_0 = 2.7584e-04
Loss = 8.4863e-01, PNorm = 56.6813, GNorm = 1.0574, lr_0 = 2.7621e-04
Loss = 7.6307e-01, PNorm = 56.7710, GNorm = 0.8114, lr_0 = 2.7657e-04
Loss = 7.9065e-01, PNorm = 56.8257, GNorm = 0.7482, lr_0 = 2.7694e-04
Loss = 8.8633e-01, PNorm = 56.8916, GNorm = 1.1172, lr_0 = 2.7731e-04
Loss = 7.8623e-01, PNorm = 56.9685, GNorm = 0.9653, lr_0 = 2.7767e-04
Loss = 7.1623e-01, PNorm = 57.0413, GNorm = 0.7774, lr_0 = 2.7804e-04
Loss = 7.0798e-01, PNorm = 57.0956, GNorm = 1.1675, lr_0 = 2.7841e-04
Loss = 7.5818e-01, PNorm = 57.1362, GNorm = 0.7694, lr_0 = 2.7877e-04
Loss = 1.0073e+00, PNorm = 57.2009, GNorm = 0.7177, lr_0 = 2.7914e-04
Loss = 8.5010e-01, PNorm = 57.3198, GNorm = 0.8113, lr_0 = 2.7951e-04
Loss = 7.2823e-01, PNorm = 57.4154, GNorm = 0.7589, lr_0 = 2.7988e-04
Loss = 7.8999e-01, PNorm = 57.4770, GNorm = 0.9820, lr_0 = 2.8024e-04
Loss = 6.8954e-01, PNorm = 57.5337, GNorm = 1.1252, lr_0 = 2.8061e-04
Loss = 8.2606e-01, PNorm = 57.5699, GNorm = 0.8268, lr_0 = 2.8098e-04
Loss = 8.4767e-01, PNorm = 57.6405, GNorm = 0.9245, lr_0 = 2.8134e-04
Loss = 8.1761e-01, PNorm = 57.7262, GNorm = 0.8876, lr_0 = 2.8171e-04
Loss = 8.9162e-01, PNorm = 57.8063, GNorm = 1.0486, lr_0 = 2.8208e-04
Loss = 8.7919e-01, PNorm = 57.8878, GNorm = 1.8762, lr_0 = 2.8244e-04
Loss = 7.2338e-01, PNorm = 57.9516, GNorm = 1.1604, lr_0 = 2.8281e-04
Loss = 8.2163e-01, PNorm = 58.0125, GNorm = 0.8589, lr_0 = 2.8318e-04
Loss = 8.3100e-01, PNorm = 58.0705, GNorm = 1.1474, lr_0 = 2.8355e-04
Loss = 8.3492e-01, PNorm = 58.1523, GNorm = 0.7605, lr_0 = 2.8391e-04
Loss = 6.6409e-01, PNorm = 58.2275, GNorm = 2.4838, lr_0 = 2.8428e-04
Loss = 7.4818e-01, PNorm = 58.2729, GNorm = 1.1306, lr_0 = 2.8465e-04
Loss = 8.0066e-01, PNorm = 58.3391, GNorm = 0.7055, lr_0 = 2.8501e-04
Loss = 8.4852e-01, PNorm = 58.4184, GNorm = 1.0003, lr_0 = 2.8538e-04
Loss = 8.5318e-01, PNorm = 58.5338, GNorm = 1.1594, lr_0 = 2.8575e-04
Loss = 8.8839e-01, PNorm = 58.6338, GNorm = 0.7718, lr_0 = 2.8611e-04
Loss = 8.5358e-01, PNorm = 58.7483, GNorm = 1.4215, lr_0 = 2.8648e-04
